responsavel_nome;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;status_da_indicacao;numero_inciso;numero_do_controle_de_execucao;no_empenho;processo_de_compra;registro_de_preco;descricao_processo_de_compras;no_processo_de_compra_planejamento_de_registro_de_precos;status_do_processo_de_compra_registro_de_precos;valor_indicacao;valor_utilizado_controle;valor_empenhado;valor_liquidado;valor_pago;valor_executado;justificativa;classificacao_iot
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142075;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18978;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142076;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18979;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142077;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18980;0;Não;;;;;187629,0;187629,0;187629,0;187629,0;187629,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142078;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18981;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142099;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18982;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142100;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18983;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142101;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18984;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142103;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18985;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142104;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18986;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142105;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1336;18987;0;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142145;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19576;1331;Não;;;;;22500,0;22500,0;22500,0;22500,0;22500,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142147;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19579;1333;Não;;;;;30000,0;30000,0;30000,0;30000,0;30000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142150;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19570;1336;Não;;;;;15000,0;15000,0;15000,0;15000,0;15000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142152;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19574;1337;Não;;;;;43500,0;43500,0;43500,0;43500,0;43500,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142154;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19595;1340;Não;;;;;60000,0;60000,0;60000,0;60000,0;60000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142157;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19606;1341;Não;;;;;15000,0;15000,0;15000,0;15000,0;15000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142164;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19623;1342;Não;;;;;45000,0;45000,0;45000,0;45000,0;45000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142170;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19615;1345;Não;;;;;15000,0;15000,0;15000,0;15000,0;15000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;142174;TRANSFERÊNCIA ESPECIAL;APROVADO;1340;19619;1350;Não;;;;;24000,0;24000,0;24000,0;24000,0;24000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142213;RESOLUÇÃO SES;APROVADO;1356;26287;2881;Não;;;;;7959,0;7959,0;7959,0;7959,0;7959,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142394;RESOLUÇÃO SES;APROVADO;1368;25207;2095;Não;;;;;4522,0;4522,0;4522,0;4522,0;4522,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142402;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1370;18992;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142405;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1376;23244;1216;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142461;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1378;23245;1216;Não;;;;;50000,0;50000,0;50000,0;50000,0;50000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142449;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18805;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142450;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18806;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142451;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18807;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142452;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18808;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142453;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18809;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142454;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18810;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142455;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18811;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142456;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18812;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142457;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18813;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142458;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18814;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142559;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18815;0;Não;;;;;129209,66;129209,66;129209,66;129209,66;129209,66;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;142560;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1388;18816;0;Não;;;;;129209,66;129209,66;129209,66;129209,66;129209,66;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142795;RESOLUÇÃO SES;APROVADO;1456;24879;2595;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142796;RESOLUÇÃO SES;APROVADO;1456;24968;2712;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142820;RESOLUÇÃO SES;APROVADO;1456;24692;2380;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142821;RESOLUÇÃO SES;APROVADO;1456;25102;2801;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142823;RESOLUÇÃO SES;APROVADO;1456;24603;2822;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142825;RESOLUÇÃO SES;APROVADO;1456;24752;2440;Não;;;;;287629,0;287629,0;287629,0;287629,0;287629,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142826;RESOLUÇÃO SES;APROVADO;1456;25045;2051;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;142827;RESOLUÇÃO SES;APROVADO;1456;24841;2557;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145357;RESOLUÇÃO SES;APROVADO;1456;24383;2132;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143156;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1524;19035;0;Não;;;;;400000,0;400000,0;400000,0;400000,0;400000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143150;EXECUÇÃO DIRETA - CAIXA ESCOLAR;REPROVADO PELO ÓRGÃO;1525;19031;0;Não;;;;;200000,0;0,0;0,0;0,0;0,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143151;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1525;19032;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143152;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1525;19033;0;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143153;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1525;19034;0;Não;;;;;120000,0;120000,0;120000,0;120000,0;120000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143149;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1526;23201;538;Não;;;;;427000,0;427000,0;427000,0;427000,0;427000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;143389;RESOLUÇÃO SES;APROVADO;1555;26365;3534;Não;;;;;1500000,0;1500000,0;1500000,0;1500000,0;1500000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;143391;RESOLUÇÃO SES;APROVADO;1555;25847;3011;Não;;;;;387629,0;387629,0;387629,0;387629,0;387629,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143992;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1709;19062;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143993;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1709;19063;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;143994;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1709;19064;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144060;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1709;19065;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144063;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1709;19066;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144064;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1709;19067;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144066;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1709;19068;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144118;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1724;18780;0;Não;;;;;137629,0;137629,0;137629,0;137629,0;137629,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144159;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1724;18951;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144161;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1724;18952;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144162;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1724;18953;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144163;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1724;18954;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144164;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1724;18955;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;144179;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1724;18781;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145469;RESOLUÇÃO SES;APROVADO;1865;25937;2713;Não;;;;;160000,0;160000,0;160000,0;160000,0;160000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145523;RESOLUÇÃO SES;APROVADO;1865;25938;2714;Não;;;;;167629,0;167629,0;167629,0;167629,0;167629,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145524;RESOLUÇÃO SES;APROVADO;1865;25939;2715;Não;;;;;70102,3;70102,3;70102,3;70102,3;70102,3;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145002;RESOLUÇÃO SES;APROVADO;1880;26517;3949;Não;;;;;687629,0;687629,0;687629,0;687629,0;687629,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145085;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1892;18800;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145087;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1892;18801;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145089;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1892;18802;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145090;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1892;18803;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145091;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1892;18804;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145096;RESOLUÇÃO SES;APROVADO;1895;25646;3177;Não;;;;;1500000,0;1500000,0;1500000,0;1500000,0;1500000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145097;RESOLUÇÃO SES;APROVADO;1895;25940;2716;Não;;;;;200000,0;200000,0;200000,0;200000,0;200000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145099;RESOLUÇÃO SES;APROVADO;1895;24275;3782;Não;;;;;187629,0;187629,0;187629,0;187629,0;187629,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145138;RESOLUÇÃO SES;APROVADO;1897;25610;3208;Não;;;;;1510103,3;1510103,3;1510103,3;1510103,3;1510103,3;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145114;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1898;19069;0;Não;;;;;125000,0;125000,0;125000,0;125000,0;125000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145115;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1898;19070;0;Não;;;;;127525,7;127525,7;127525,7;127525,7;127525,7;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145116;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1898;19071;0;Não;;;;;125000,0;125000,0;125000,0;125000,0;125000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145267;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1933;19026;0;Não;;;;;400000,0;400000,0;400000,0;400000,0;400000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145480;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1953;22894;0;Não;;;;;50000,0;50000,0;50000,0;50000,0;50000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145481;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1953;22895;0;Não;;;;;50000,0;50000,0;50000,0;50000,0;50000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;145464;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1955;19108;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145533;RESOLUÇÃO SES;APROVADO;1975;25941;2717;Não;;;;;89897,7;89897,7;89897,7;89897,7;89897,7;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;145599;RESOLUÇÃO SES;APROVADO;1983;24468;2210;Não;;;;;40000,0;40000,0;40000,0;40000,0;40000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;147983;RESOLUÇÃO SES;APROVADO;2553;25929;3030;Não;;;;;943815,0;943815,0;943815,0;943815,0;943815,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155010;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2666;28891;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155011;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2666;28892;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155007;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2667;28889;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;155008;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2667;28890;0;Não;;;;;100000,0;100000,0;100000,0;100000,0;100000,0;0,0;;
BLOCO AVANCA MINAS;4291;FUNDO ESTADUAL DE SAÚDE;SES;155059;RESOLUÇÃO SES;APROVADO;2668;29327;5047;Não;;;;;160000,0;160000,0;160000,0;160000,0;160000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139322;TRANSFERÊNCIA ESPECIAL;APROVADO;280;20121;1348;Não;;;;;1400000,0;1400000,0;1400000,0;1400000,0;1400000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139323;TRANSFERÊNCIA ESPECIAL;APROVADO;280;20122;1353;Não;;;;;450000,0;450000,0;450000,0;450000,0;450000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139324;TRANSFERÊNCIA ESPECIAL;APROVADO;280;20123;1365;Não;;;;;37628,0;37628,0;37628,0;37628,0;37628,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139654;TRANSFERÊNCIA ESPECIAL;APROVADO;280;22182;1368;Não;;;;;700000,0;700000,0;700000,0;700000,0;700000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139656;TRANSFERÊNCIA ESPECIAL;APROVADO;280;22183;1397;Não;;;;;621340,0;621340,0;621340,0;621340,0;621340,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139816;TRANSFERÊNCIA ESPECIAL;APROVADO;280;22479;1398;Não;;;;;334318,13;334318,13;334318,13;334318,13;334318,13;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139817;TRANSFERÊNCIA ESPECIAL;APROVADO;280;22480;1399;Não;;;;;210000,0;210000,0;210000,0;210000,0;210000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139832;TRANSFERÊNCIA ESPECIAL;APROVADO;280;22211;1400;Não;;;;;284318,66;284318,66;284318,66;284318,66;284318,66;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139833;TRANSFERÊNCIA ESPECIAL;APROVADO;280;22212;1401;Não;;;;;284318,66;284318,66;284318,66;284318,66;284318,66;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139834;TRANSFERÊNCIA ESPECIAL;APROVADO;280;22213;1402;Não;;;;;210000,0;210000,0;210000,0;210000,0;210000,0;0,0;;
BLOCO AVANCA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;139847;TRANSFERÊNCIA ESPECIAL;APROVADO;280;19715;1404;Não;;;;;199023,06;199023,06;199023,06;199023,06;199023,06;0,0;;
