numero_siafi;numero_empenho;data_registro_doc_empenho;numero_processo_compra_siad;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;razao_social_credor;cnpj_cpf_credor_formatado;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_despesa_liquidada_1;valor_pago_financeiro;valor_liquidado_em_rp;valor_pago_em_rp
9463317;3463;2025-05-23;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CORDISLANDIA;18.712.166/0001-04;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;18000,0;18000,0;;18000,0;;
9463318;1912;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM FRANCISCO SA;22.681.423/0001-57;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9463319;969;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM PAPAGAIOS;18.313.866/0001-18;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9463320;2713;2025-05-21;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM ARINOS;18.125.120/0001-80;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9463321;1869;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM OURO PRETO;18.295.295/0001-36;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463322;3605;2025-05-26;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM PRATAPOLIS;18.241.356/0001-82;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;18000,0;18000,0;;18000,0;;
9463323;967;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM OURO BRANCO;18.295.329/0001-92;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;60000,0;60000,0;;60000,0;;
9463324;1237;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM BOM JESUS DO GALHO;18.334.276/0001-71;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463325;3604;2025-05-26;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CRUZILIA;18.008.904/0001-29;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;3000,0;3000,0;;3000,0;;
9463326;1965;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM PAVAO;18.404.772/0001-54;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9463327;1863;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM OURO VERDE DE MINAS;18.404.947/0001-23;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;4500,0;4500,0;;4500,0;;
9463328;1875;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM LAVRAS;18.244.376/0001-07;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;21000,0;21000,0;;21000,0;;
9463329;1873;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM ESMERALDAS;18.715.466/0001-39;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;21000,0;21000,0;;21000,0;;
9463330;528;2025-05-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM POCOS DE CALDAS;18.629.840/0001-83;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;114000,0;114000,0;;114000,0;;
9463331;3447;2025-05-23;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTA VITORIA;18.457.226/0001-81;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;92032,0;92032,0;;92032,0;;
9463332;1105;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM OURO VERDE DE MINAS;18.404.947/0001-23;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;39000,0;39000,0;;39000,0;;
9463333;2432;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTOS DUMONT;17.747.924/0001-59;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463334;1106;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM PESCADOR;18.404.962/0001-71;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;48000,0;48000,0;;48000,0;;
9463335;2433;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM ALTO RIO DOCE;18.094.748/0001-66;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463336;1103;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM MARLIERIA;16.796.872/0001-48;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463337;2431;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTOS DUMONT;17.747.924/0001-59;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;45000,0;45000,0;;45000,0;;
9463338;3613;2025-05-27;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTA VITORIA;18.457.226/0001-81;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117968,0;117968,0;;117968,0;;
9463339;1104;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM MEDINA;18.414.607/0001-83;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;36000,0;36000,0;;36000,0;;
9463340;210;2025-05-14;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM BELO HORIZONTE;18.715.383/0001-40;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463341;1215;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM TIMOTEO;19.875.020/0001-34;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;93000,0;93000,0;;93000,0;;
9463342;1224;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM BONITO DE MINAS;01.612.493/0001-83;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463343;1216;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM VIRGINOPOLIS;18.307.512/0001-60;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;60000,0;60000,0;;60000,0;;
9463344;1107;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SAO JOAO DE MANTENINHA;22.705.248/0001-90;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;39000,0;39000,0;;39000,0;;
9463345;1108;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SIMONESIA;18.385.120/0001-10;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;45000,0;45000,0;;45000,0;;
9463346;1239;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CATAS ALTAS;01.612.370/0001-42;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9463347;1242;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM DIONISIO;20.126.439/0001-72;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463348;384;2025-05-14;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CONTAGEM;18.715.508/0001-31;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;115000,0;115000,0;;115000,0;;
9463349;385;2025-05-14;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM ASTOLFO DUTRA;17.702.507/0001-90;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463350;1047;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CAETE;18.302.299/0001-02;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;50000,0;50000,0;;50000,0;;
9463351;3448;2025-05-23;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CAPINOPOLIS;18.457.234/0001-28;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;50000,0;50000,0;;50000,0;;
9463352;1724;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SAO GERALDO DO BAIXIO;01.613.075/0001-00;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463353;921;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM NOVO CRUZEIRO;18.404.889/0001-38;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;;150000,0;;
9463354;2617;2025-05-21;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM LUMINARIAS;18.244.301/0001-26;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463355;2616;2025-05-21;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM TRES PONTAS;18.245.167/0001-88;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;60000,0;60000,0;;60000,0;;
9463356;3612;2025-05-27;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CAMPINA VERDE;18.457.291/0001-07;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;237000,0;237000,0;;237000,0;;
9463357;2429;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM OURO PRETO;18.295.295/0001-36;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463358;1092;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM LADAINHA;18.404.863/0001-90;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;36000,0;36000,0;;36000,0;;
9463359;2430;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTOS DUMONT;17.747.924/0001-59;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463360;1240;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM PADRE PARAISO;18.404.764/0001-08;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;450000,0;450000,0;;450000,0;;
9463361;1223;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SACRAMENTO;18.140.764/0001-48;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463362;2151;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM NOVA RESENDE;18.187.823/0001-33;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463363;1719;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SAO JOSE DA SAFIRA;18.409.235/0001-05;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;60000,0;60000,0;;60000,0;;
9463364;1241;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTO ANTONIO DO RETIRO;01.612.484/0001-92;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;35498,0;35498,0;;35498,0;;
9463365;2423;2025-05-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM NOVA BELEM;01.613.169/0001-80;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;636497,0;636497,0;;636497,0;;
9463366;1225;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTANA DO JACARE;17.888.116/0001-01;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;60000,0;60000,0;;60000,0;;
9463367;1583;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM MACHACALIS;18.404.921/0001-85;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;75000,0;75000,0;;75000,0;;
9463368;1587;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SANTA HELENA DE MINAS;01.613.395/0001-60;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;42000,0;42000,0;;42000,0;;
9463369;424;2025-05-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SAO JOSE DO GOIABAL;18.402.552/0001-91;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;120000,0;120000,0;;120000,0;;
9463370;1248;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM OURO BRANCO;18.295.329/0001-92;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463371;3461;2025-05-23;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM BAEPENDI;18.008.862/0001-26;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;50000,0;50000,0;;50000,0;;
9463372;2808;2025-05-21;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM SABINOPOLIS;18.307.454/0001-75;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9463373;3546;2025-05-23;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM PORTEIRINHA;18.013.326/0001-19;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;15000,0;15000,0;;15000,0;;
9463374;1226;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM NOVA BELEM;01.613.169/0001-80;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;318249,0;318249,0;;318249,0;;
9463375;1586;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM PALMOPOLIS;66.234.345/0001-18;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;60000,0;60000,0;;60000,0;;
9463376;1585;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CRISOLITA;01.614.283/0001-24;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;42000,0;42000,0;;42000,0;;
9463377;1592;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM FRANCISCO BADARO;18.051.524/0001-77;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;18000,0;18000,0;;18000,0;;
9463378;1584;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM ATALEIA;16.971.376/0001-83;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;54000,0;54000,0;;54000,0;;
9463379;1591;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CHAPADA DO NORTE;16.886.608/0001-03;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;18000,0;18000,0;;18000,0;;
9463380;1251;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM RIO PIRACICABA;18.400.945/0001-66;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;15000,0;15000,0;;15000,0;;
9463381;1590;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM BELO ORIENTE;17.005.653/0001-66;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;18000,0;18000,0;;18000,0;;
9463382;1589;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM ANGELANDIA;01.113.937/0001-36;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;18000,0;18000,0;;18000,0;;
9463383;1634;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM DIVINOPOLIS;18.291.351/0001-64;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;383502,0;383502,0;;383502,0;;
9463384;1588;2025-05-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM UMBURATIBA;18.404.996/0001-66;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;18000,0;18000,0;;18000,0;;
9463385;1062;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM CARANDAI;18.094.797/0001-07;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;60000,0;60000,0;;60000,0;;
9463386;1064;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM GOIABEIRA;01.615.421/0001-90;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;336300,0;336300,0;;336300,0;;
9463387;1032;2025-05-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;PM BRAS PIRES;18.128.272/0001-37;41;CONTRIBUICOES;8;TRANSFERENCIAS ESPECIAIS A MUNICIPIOS - EMENDAS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;75000,0;75000,0;;75000,0;;
