responsavel_nome;partido;bloco_bancada;uo_descricao;numero_indicacao;tipo_de_indicacao;valor_indicado;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;categoria_iot;justificativa
SARGENTO RODRIGUES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160751;EXECUÇÃO DIRETA;243500,0;235501,21;235501,21;107620,89;107620,89;127880,31999999999;0,0;127880,31999999999;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
SARGENTO RODRIGUES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160797;EXECUÇÃO DIRETA;78000,0;73717,17;73717,17;18873,78;18373,5;55343,67;500,27999999999884;54843,39;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
SARGENTO RODRIGUES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;161523;EXECUÇÃO DIRETA;32500,0;32301,0;32301,0;31213,0;31213,0;1088,0;0,0;1088,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
SARGENTO RODRIGUES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162225;EXECUÇÃO DIRETA;8000,0;7276,66;7276,66;6594,06;6594,06;682,5999999999995;0,0;682,5999999999995;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
TADEU MARTINS LEITE;MDB;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163848;EXECUÇÃO DIRETA;3000,0;2460,0;2460,0;2460,0;0,0;2460,0;2460,0;0,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
TADEU MARTINS LEITE;MDB;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;164286;EXECUÇÃO DIRETA;300000,0;299607,54;299607,54;22481,37;18289,21;281318,32999999996;4192,16;277126,17;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
TADEU MARTINS LEITE;MDB;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163845;EXECUÇÃO DIRETA;22000,0;19984,32;19984,32;18169,92;18169,92;1814,4000000000015;0,0;1814,4000000000015;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
THIAGO COTA;PDT;BLOCO AVANCA MINAS;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;164871;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;400000,0;399789,78;399789,78;384748,78;384748,78;15041,0;0,0;15041,0;384748,78;outras razões de ordem técnica devidamente justificadas;O valor dos itens não alcança o valor cheio da emenda. Além disso, ainda estão sendo realizadas as entregas e pargamentos.
TITO TORRES;PSD;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;163422;EXECUÇÃO DIRETA;450000,0;449974,7;449974,7;0,0;0,0;449974,7;0,0;449974,7;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
TITO TORRES;PSD;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;163424;EXECUÇÃO DIRETA;450000,0;449974,7;449974,7;0,0;0,0;449974,7;0,0;449974,7;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
TITO TORRES;PSD;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;163468;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
TITO TORRES;PSD;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;163469;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
ZÉ GUILHERME;PP;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;160787;EXECUÇÃO DIRETA;30000,0;29996,0;29996,0;1296,0;1296,0;28700,0;0,0;28700,0;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
ZÉ GUILHERME;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;161242;EXECUÇÃO DIRETA;217000,0;142032,75;142032,75;0,0;0,0;142032,75;0,0;142032,75;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
ZÉ GUILHERME;PP;BLOCO MINAS EM FRENTE;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;161369;EXECUÇÃO DIRETA;70000,0;69944,5;69944,5;0,0;0,0;69944,5;0,0;69944,5;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;166952;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;168022;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31542,28;31542,28;0,0;0,0;31542,28;0,0;31542,28;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Kit foi entregue e aguardamos o pagamento para a empresa.
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO;166900;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;37500,0;37500,0;37500,0;28777,29;28777,29;8722,71;0,0;8722,71;0,0;outras razões de ordem técnica devidamente justificadas;.
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;166963;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;167510;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;286000,0;276632,97;276632,97;268036,97;247937,07;28695,899999999965;20099,899999999965;8596,0;240781,07;indicação com mais de um controle de execução cadastrado.;Aquisição de outros itens com a mesma indicação.
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;168385;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31542,28;31542,28;0,0;0,0;31542,28;0,0;31542,28;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Publicação do beneficiário, aguardando a retirada pelo município e pagamento da empresa.
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;166783;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;343000,0;333623,9;333623,9;325027,9;304928,0;28695,900000000023;20099,900000000023;8596,0;297772,0;indicação com mais de um controle de execução cadastrado.;Aquisição de outros itens com a mesma indicação.
ZÉ LAVIOLA;NOVO;BLOCO MINAS EM FRENTE;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;178889;EXECUÇÃO DIRETA;113900,0;113885,85;113885,85;0,0;0,0;113885,85;0,0;113885,85;0,0;outras razões de ordem técnica devidamente justificadas;O valor foi devidamente empenhado no exercício de 2025. Entretanto, em razão da natureza e da extensão dos itens contratados, o prazo para entrega ultrapassou o encerramento do exercício, ficando a liquidação da despesa e o respectivo pagamento programados para o exercício de 2026, assim que os itens forem entregues
