responsavel_nome;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;status_da_indicacao;numero_inciso;numero_do_controle_de_execucao;no_empenho;processo_de_compra;registro_de_preco;descricao_processo_de_compras;no_processo_de_compra_planejamento_de_registro_de_precos;status_do_processo_de_compra_registro_de_precos;valor_indicacao;valor_utilizado_controle;valor_empenhado;valor_liquidado;valor_pago;valor_executado;justificativa;classificacao_iot
BOSCO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;167264;TRANSFERÊNCIA ESPECIAL;APROVADO;345;36697;3424-1490011;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
BOSCO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;167269;TRANSFERÊNCIA ESPECIAL;APROVADO;345;34184;3425-1490011;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
BOSCO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;167296;TRANSFERÊNCIA ESPECIAL;APROVADO;345;34193;3426-1490011;Não;Não;;;;750000,0;750000,0;750000,0;750000,0;750000,0;;;
BOSCO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;167299;TRANSFERÊNCIA ESPECIAL;APROVADO;345;34191;3427-1490011;Não;Não;;;;350000,0;350000,0;350000,0;350000,0;350000,0;;;
BOSCO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;167302;TRANSFERÊNCIA ESPECIAL;APROVADO;345;36086;3428-1490011;Não;Não;;;;149999,0;149999,0;149999,0;149999,0;149999,0;;;
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;158818;EXECUÇÃO DIRETA;APROVADO;1060;39610;67/2025 - 1400011;Sim;Não;Kit Modernização de viaturas 2ª Cia/1ºBBM - Ouro Preto;14012690000000000;CONCLUÍDO;150000,0;144190,0;144190,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;158879;RESOLUÇÃO SES;APROVADO;1066;30856;3036-1320076;Não;Não;;;;2000000,0;2000000,0;2000000,0;2000000,0;2000000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;159036;RESOLUÇÃO SES;APROVADO;1109;31059;113-1320006;Não;Não;;;;83953,0;83953,0;83953,0;83953,0;83953,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;159037;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1110;37420;936-1260041;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;159113;RESOLUÇÃO SES;APROVADO;1126;33436;184-1320077;Não;Não;;;;344515,0;344515,0;344515,0;344515,0;344515,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;159111;RESOLUÇÃO SES;APROVADO;1128;30963;2877-1320076;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;160876;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1217;41500;331-1480071;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
BRUNO ENGLER;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;159798;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1246;39753;15-1480071;Não;Não;;;;400000,0;400000,0;400000,0;400000,0;400000,0;;;
BRUNO ENGLER;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;160877;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1443;41622;390-1480071;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;160995;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1469;37373;3265-1260042;Não;Não;;;;400000,0;400000,0;400000,0;400000,0;400000,0;;;
BRUNO ENGLER;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;SECULT;161341;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1570;40435;4547-1270001;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;158817;EXECUÇÃO DIRETA;APROVADO;169;40166;133/2025 - 1400007;Sim;Sim;Equipamentos Operacionais  - oximetro e motoserra;1401104000000040;CONCLUÍDO;190000,0;279,8;279,8;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;158817;EXECUÇÃO DIRETA;APROVADO;169;39611;53/2025 - 1400007;Sim;Sim;AQUISIÇÃO DE VIATURA OPERACIONAL - APV;14011040000000299008;EM ANDAMENTO;190000,0;172000,0;172000,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;158817;EXECUÇÃO DIRETA;APROVADO;169;40165;58/2025 - 1400007;Sim;Sim;Aquisição de equipamentos e materiais operacionais para Unidades do CBMMG.;14011040000000200704;CONCLUÍDO;190000,0;17622,0;17622,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;158994;EXECUÇÃO DIRETA;APROVADO;169;39818;179/2025 - 1400007, 119/2025 - 1400006;Sim;Não;Equipamentos para pista de treinamento para cães;14010680000000000;CONCLUÍDO;200000,0;141017,1;141017,1;0,0;0,0;;Controle de execução em andamento ;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;158994;EXECUÇÃO DIRETA;APROVADO;169;39819;54/2025 - 1400006;Sim;Sim;Porta palete;14010680000000299008;CONCLUÍDO;200000,0;58277,82;58277,82;58277,82;58277,82;;Controle de execução finalizado ;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;159035;EXECUÇÃO DIRETA;APROVADO;169;40164;133/2025 - 1400007;Sim;Sim;Equipamentos Operacionais  - oximetro e motoserra;1401104000000040;CONCLUÍDO;400000,0;139,9;139,9;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;159035;EXECUÇÃO DIRETA;APROVADO;169;40162;58/2025 - 1400007, 66/2025 - 1400007;Sim;Sim;Aquisição de equipamentos e materiais operacionais para Unidades do CBMMG.;14011040000000200704;CONCLUÍDO;400000,0;101496,0;101496,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;159035;EXECUÇÃO DIRETA;APROVADO;169;40163;71/2025 - 1400007;Sim;Sim;	Aquisição de equipamentos operacionais de salvamento.;14011040000000299008;CONCLUÍDO;400000,0;18300,0;18300,0;18300,0;18300,0;;Controle de execução finalizado;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;159035;EXECUÇÃO DIRETA;APROVADO;169;39609;52/2025 - 1400007;Sim;Sim;AQUISIÇÃO DE VIATURA OPERACIONAL - ASL;14011040000000299008;EM ANDAMENTO;400000,0;279949,0;279949,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;162120;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;1807;37412;1342-1260001;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164470;RESOLUÇÃO SES;APROVADO;1808;31949;2481-1320074;Não;Não;;;;450000,0;450000,0;450000,0;450000,0;450000,0;;;
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;166193;EXECUÇÃO DIRETA;APROVADO;184;39886;54/2025 - 1400007;Sim;Sim;Aquisição de viaturas operacionais;14011040000000299008;CONCLUÍDO;450000,0;405500,0;405500,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;166193;EXECUÇÃO DIRETA;APROVADO;184;39887;57/2025 - 1400007;Sim;Sim;Aquisição de equipamentos e materiais operacionais para Unidades do CBMMG.;14011040000000200704;CONCLUÍDO;450000,0;44055,0;44055,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;166193;EXECUÇÃO DIRETA;APROVADO;184;39888;111/2025 - 1400007;Sim;Sim;Equipamentos Operacionais  - oximetro e motoserra;1401104000000040;CONCLUÍDO;450000,0;419,7;419,7;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;167508;EXECUÇÃO DIRETA;APROVADO;184;39892;111/2025 - 1400007;Sim;Sim;Equipamentos Operacionais  - oximetro e motoserra;1401104000000040;CONCLUÍDO;450000,0;1399,0;1399,0;0,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;167508;EXECUÇÃO DIRETA;APROVADO;184;39891;59/2025 - 1400007;Sim;Sim;Aquisição de equipamentos e materiais operacionais para Unidades do CBMMG;14011040000000200704;CONCLUÍDO;450000,0;448558,93;448558,93;448558,93;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;168956;EXECUÇÃO DIRETA;APROVADO;184;39896;993/2025 - 1400030, 994/2025 - 1400030;Sim;Não;Materiais para treinamento e utilização em atendimento pré-hospitalar para o 9º BBM em Varginha/MG;14020070000000000;CONCLUÍDO;92094,0;14728,94;14728,94;1250,88;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;168956;EXECUÇÃO DIRETA;APROVADO;184;39893;59/2025 - 1400007;Sim;Sim;Aquisição de equipamentos e materiais operacionais para Unidades do CBMMG;14011040000000200704;CONCLUÍDO;92094,0;73716,0;73716,0;73716,0;0,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG;168956;EXECUÇÃO DIRETA;APROVADO;184;39894;72/2025 - 1400007;Sim;Sim;Aquisição de equipamentos operacionais de salvamento.;14011040000000299008;CONCLUÍDO;92094,0;3580,0;3580,0;3580,0;3580,0;;Controle de execução em andamento;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164508;RESOLUÇÃO SES;APROVADO;1866;38758;3294-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;162365;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1881;37122;7-1490012;Não;Não;;;;132763,33;132763,33;132763,33;132763,33;132763,33;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;162368;CELEBRAÇÃO DE CONVÊNIO;APROVADO;1886;40230;99-1490012;Não;Não;;;;125737,7;125737,7;125737,7;125737,7;125737,7;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;162418;RESOLUÇÃO SES;APROVADO;1891;31518;567-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;162430;RESOLUÇÃO SES;APROVADO;1898;37596;2936-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;162476;RESOLUÇÃO SES;APROVADO;1905;32781;3668-1320076;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;162491;RESOLUÇÃO SES;APROVADO;1912;33126;3407-1320076;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
BRUNO ENGLER;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;162558;EXECUÇÃO DIRETA;APROVADO;1916;30631;342/2025 - 1250064, 167/2025 - 1250070, 296/2025 - 1250091, 306/2025 - 1250091;Sim;Não;Aquisição de materiais permanentes e consumo para atender as demandas das unidades 3ª RPM  Sei: 1250.01.0017922/2025-71;12597590000262000;CONCLUÍDO;70000,0;63058,0;63058,0;63058,0;63058,0;;Execução da emenda em andamento.;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;162551;RESOLUÇÃO SES;APROVADO;1919;32039;2751-1320074;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;163056;CELEBRAÇÃO DE CONVÊNIO;APROVADO;2005;41208;144-1490012;Não;Não;;;;125737,7;125737,7;125737,7;125737,7;125737,7;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;163084;TRANSFERÊNCIA ESPECIAL;APROVADO;2019;34909;3429-1490011;Não;Não;;;;400000,0;400000,0;400000,0;400000,0;400000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164567;RESOLUÇÃO SES;APROVADO;2023;37741;3024-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164623;RESOLUÇÃO SES;APROVADO;2028;31943;2831-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;163266;TRANSFERÊNCIA ESPECIAL;APROVADO;2060;35266;3430-1490011;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;163374;TRANSFERÊNCIA ESPECIAL;APROVADO;2106;37011;"3431; 3432-1490011";Não;Não;;;;117000,0;117000,0;117000,0;117000,0;117000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164081;RESOLUÇÃO SES;APROVADO;2286;31634;140-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164083;RESOLUÇÃO SES;APROVADO;2286;31635;141-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164087;RESOLUÇÃO SES;APROVADO;2288;33029;4014-1320076;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;164123;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2292;37344;1395-1260043;Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;164127;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2292;37345;1394-1260043;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164650;RESOLUÇÃO SES;APROVADO;2408;32181;2534-1320074;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;164656;RESOLUÇÃO SES;APROVADO;2408;32261;2575-1320074;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;164762;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2487;37348;2679-1260042;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;164768;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2487;37349;2708-1260042;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;165001;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2552;37879;"2026; 2027-1260001";Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;165003;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2553;37880;"2026; 2027-1260001";Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;165011;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2558;37881;"1613; 1614-1260043";Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;165012;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2559;37882;"1613; 1614-1260043";Não;Não;;;;50000,0;50000,0;50000,0;50000,0;50000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;165024;TRANSFERÊNCIA ESPECIAL;APROVADO;2562;36209;3609-1490011;Não;Não;;;;1000000,0;1000000,0;1000000,0;1000000,0;1000000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;165025;TRANSFERÊNCIA ESPECIAL;APROVADO;2563;36175;3433-1490011;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;165026;TRANSFERÊNCIA ESPECIAL;APROVADO;2568;36173;3434-1490011;Não;Não;;;;500000,0;500000,0;500000,0;500000,0;500000,0;;;
BRUNO ENGLER;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;165181;EXECUÇÃO DIRETA;APROVADO;2572;30654;447/2025 - 1250004, 448/2025 - 1250004, 454/2025 - 1250004, 418/2025 - 1250004;Sim;Não;Contratação da prestação de serviços de empresa de arquitetura/engenharia para realizar a revitalização da rede elétrica e vestiários do prédio do Centro de Recrutamento e Seleção - CRS;12501330000212000;CONCLUÍDO;188000,0;173308,08;173308,08;11120,66;11120,66;;Execução em andamento.;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1261;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE;165123;EXECUÇÃO DIRETA - CAIXA ESCOLAR;ENVIADA PARA SEE;2579;37390;2873-1260042;Não;Não;;;;100000,0;100000,0;100000,0;100000,0;100000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;166037;RESOLUÇÃO SES;APROVADO;2806;37581;2921-1320074;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;166400;RESOLUÇÃO SES;APROVADO;2889;32073;2707-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;166411;RESOLUÇÃO SES;APROVADO;2894;31699;424-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;166412;RESOLUÇÃO SES;APROVADO;2899;31878;426-1320006;Não;Não;;;;83953,0;83953,0;83953,0;83953,0;83953,0;;;
BRUNO ENGLER;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;166675;EXECUÇÃO DIRETA;APROVADO;2925;30714;89/2025 - 1250091;Sim;Não;150 Un. Colete Balístico Masc.P, 45 Un. Colete Balístico Masc. M, 3 Un. Colete Balístico Masc. G, 145 Un. Colete Balístico Fem. P,  8 Un. Colete Balístico Fem. M.;12500840000362000;CONCLUÍDO;30000,0;29685,0;29685,0;29685,0;29685,0;;Execução da emenda em andamento.;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;166724;EXECUÇÃO DIRETA;APROVADO;2930;30715;89/2025 - 1250091;Sim;Não;150 Un. Colete Balístico Masc.P, 45 Un. Colete Balístico Masc. M, 3 Un. Colete Balístico Masc. G, 145 Un. Colete Balístico Fem. P,  8 Un. Colete Balístico Fem. M.;12500840000362000;CONCLUÍDO;22000,0;21437,0;21437,0;21437,0;21437,0;;Execução da emenda em andamento.;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;166762;RESOLUÇÃO SES;APROVADO;2938;40117;3621-1320074;Não;Não;;;;200000,0;200000,0;200000,0;200000,0;200000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;166842;RESOLUÇÃO SES;APROVADO;2959;39421;3459-1320074;Não;Não;;;;360000,0;360000,0;360000,0;360000,0;360000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;166892;RESOLUÇÃO SES;APROVADO;2988;31914;428-1320006;Não;Não;;;;83953,0;83953,0;83953,0;83953,0;83953,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167125;RESOLUÇÃO SES;APROVADO;3051;31570;649-1320006;Não;Não;;;;150000,0;150000,0;150000,0;150000,0;150000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167233;RESOLUÇÃO SES;APROVADO;3072;32654;3863-1320076;Não;Não;;;;250000,0;250000,0;250000,0;250000,0;250000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167298;RESOLUÇÃO SES;APROVADO;3088;32756;4055-1320076;Não;Não;;;;420000,0;420000,0;420000,0;420000,0;420000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167420;RESOLUÇÃO SES;APROVADO;3121;32212;2507-1320074;Não;Não;;;;320000,0;320000,0;320000,0;320000,0;320000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167926;RESOLUÇÃO SES;APROVADO;3193;38511;"3090; 3229-1320074";Não;Não;;;;360000,0;360000,0;360000,0;360000,0;360000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167750;RESOLUÇÃO SES;APROVADO;3232;39760;3513-1320074;Não;Não;;;;311995,0;311995,0;311995,0;311995,0;311995,0;;;
BRUNO ENGLER;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;167837;EXECUÇÃO DIRETA;APROVADO;3257;30723;2432/2025 - 1250021, 1968/2025 - 1250021, 2428/2025 - 1250021, 2430/2025 - 1250021, 2431/2025 - 1250021, 1929/2025 - 1250021, 1925/2025 - 1250021, 1930/2025 - 1250021;Sim;Não;Aquisição de equipamento de bens duráveis de apoio operacional e administrativo, destinados a suprir as necessidades das unidades do 27ºBPM;12538280000302000;CONCLUÍDO;58368,0;57355,27;57355,27;57355,27;57355,27;;Economicidade.;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167919;RESOLUÇÃO SES;APROVADO;3274;31630;132-1320006;Não;Não;;;;83953,0;83953,0;83953,0;83953,0;83953,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;167959;RESOLUÇÃO SES;APROVADO;3283;39773;3479-1320074;Não;Não;;;;360000,0;360000,0;360000,0;360000,0;360000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;168005;RESOLUÇÃO SES;APROVADO;3293;32182;2535-1320074;Não;Não;;;;300000,0;300000,0;300000,0;300000,0;300000,0;;;
BRUNO ENGLER;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;168031;EXECUÇÃO DIRETA;APROVADO;3307;30724;75/2025 - 1250091, 1803/2025 - 1250021, 1805/2025 - 1250021, 356/2025 - 1250091, 335/2025 - 1250070, 2326/2025 - 1250021;Sim;Não;"Processo SEI 1250.01.0008309/2025-50 Aquisição de itens referentes aos Memorandos  Dal de 2025: 009.6A; 016.6A; 022.6A; 024.6A; 026.6A; 027.6A; 028.6A; 031.6A; 032.6A; 039.6A; 043.6A; 045.6A; 046.6A;";12500840000322000;CONCLUÍDO;90210,08;89043,07;89043,07;80793,26;80793,26;;Demais aquisições da emenda em andamento.;outras razões de ordem técnica devidamente justificadas
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;168205;RESOLUÇÃO SES;APROVADO;3355;31942;2827-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;4291;FUNDO ESTADUAL DE SAÚDE;SES;168293;RESOLUÇÃO SES;APROVADO;3358;31977;2693-1320074;Não;Não;;;;180000,0;180000,0;180000,0;180000,0;180000,0;;;
BRUNO ENGLER;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;168253;CELEBRAÇÃO DE CONVÊNIO;APROVADO;3375;41209;144-1490012;Não;Não;;;;100000,0;96130,58;96130,58;96130,58;96130,58;;;
BRUNO ENGLER;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;168325;EXECUÇÃO DIRETA;APROVADO;3402;30729;2430/2025 - 1250021, 2793/2025 - 1250021;Sim;Não;Aquisição de itens de mobiliário em atendimento a demanda do 27º BPM utilizando de recurso de Emenda Parlamentar Estadual.;12538280000422000;CONCLUÍDO;30000,0;30000,0;30000,0;15960,6;15960,6;;Execução em andamento.;outras razões de ordem técnica devidamente justificadas
