numero_siafi;numero_empenho;data_registro_doc_empenho;numero_processo_compra_siad;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;razao_social_credor;cnpj_cpf_credor_formatado;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_despesa_liquidada_1;valor_pago_financeiro;valor_liquidado_em_rp;valor_pago_em_rp
9386996;5321;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO PEDRO DO SUACUI;12.899.273/0001-07;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9386997;4531;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9386997;5322;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9386998;4533;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9386998;5323;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;600000,0;600000,0;;600000,0;;
9386999;4537;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9386999;5324;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9387000;4548;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387000;5325;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO ANTA;12.740.484/0001-94;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9387001;4549;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO MARANHAO;11.832.765/0001-04;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387001;5326;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO MARANHAO;11.832.765/0001-04;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9387002;4550;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO;15.595.397/0001-89;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387002;5327;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO;15.595.397/0001-89;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9387003;4551;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO;15.595.397/0001-89;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387003;5328;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO;15.595.397/0001-89;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;178850,0;178850,0;;178850,0;;
9387004;4552;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO;15.595.397/0001-89;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387004;5329;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO;15.595.397/0001-89;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387005;4569;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TOME DAS LETRAS;11.434.421/0001-47;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387005;5330;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TOME DAS LETRAS;11.434.421/0001-47;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387006;4570;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TOME DAS LETRAS;11.434.421/0001-47;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387006;5331;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TOME DAS LETRAS;11.434.421/0001-47;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387007;4571;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TIAGO;10.784.264/0001-37;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387007;5332;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TIAGO;10.784.264/0001-37;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9387008;4572;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TOMAS DE AQUINO;14.444.600/0001-53;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387008;5333;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO TOMAS DE AQUINO;14.444.600/0001-53;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387009;4574;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO VICENTE DE MINAS;12.495.460/0001-17;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387009;4578;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO VICENTE DE MINAS;12.495.460/0001-17;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387009;5334;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SAO VICENTE DE MINAS;12.495.460/0001-17;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387010;4581;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SARDOA;13.677.165/0001-44;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387010;5335;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SARDOA;13.677.165/0001-44;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387011;4582;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SARZEDO;11.284.561/0001-86;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387011;5336;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SARZEDO;11.284.561/0001-86;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;187382,25;187382,25;;187382,25;;
9387012;4584;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SEM PEIXE;12.824.631/0001-04;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387012;4603;2023-05-29;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SEM PEIXE;12.824.631/0001-04;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9387012;5337;2023-06-06;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE SEM PEIXE;12.824.631/0001-04;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;91734,0;91734,0;;91734,0;;
9387013;5012;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MERCES;11.840.379/0001-64;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9387014;5013;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MERCES;11.840.379/0001-64;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387015;5014;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MESQUITA;13.566.066/0001-95;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387016;5015;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MIRABELA;12.144.510/0001-11;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117671,0;117671,0;;117671,0;;
9387017;5016;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MIRABELA;12.144.510/0001-11;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;52329,0;52329,0;;52329,0;;
9387018;5017;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MIRABELA;12.144.510/0001-11;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387019;5018;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MIRABELA;12.144.510/0001-11;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9387020;5019;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MIRADOURO;11.330.471/0001-84;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;91734,0;91734,0;;91734,0;;
9387021;5020;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MIRADOURO;11.330.471/0001-84;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;82089,0;82089,0;;82089,0;;
9387022;5021;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MOEDA;13.152.474/0001-09;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387023;5022;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONSENHOR PAULO;12.287.999/0001-80;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9387024;5029;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTALVANIA;14.008.187/0001-84;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200431,0;200431,0;;200431,0;;
9387025;5034;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE ALEGRE DE MINAS;13.940.171/0001-42;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387026;5036;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE ALEGRE DE MINAS;13.940.171/0001-42;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387027;5037;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE AZUL;11.467.043/0001-06;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;632508,0;632508,0;;632508,0;;
9387028;5051;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE AZUL;11.467.043/0001-06;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9387029;5052;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE AZUL;11.467.043/0001-06;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387030;5053;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE BELO;14.034.085/0001-33;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;260044,0;260044,0;;260044,0;;
9387031;5054;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE CARMELO;17.490.085/0001-36;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9387032;5055;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE CARMELO;17.490.085/0001-36;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;350000,0;350000,0;;350000,0;;
9387033;5056;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE CARMELO;17.490.085/0001-36;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9387034;5058;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE CARMELO;17.490.085/0001-36;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;170000,0;170000,0;;170000,0;;
9387035;5059;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE FORMOSO;11.339.661/0001-62;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387036;5060;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE FORMOSO;11.339.661/0001-62;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387037;5077;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTE SIAO;11.875.540/0001-35;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387038;5071;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTES CLAROS;11.495.687/0001-08;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9387039;5073;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTES CLAROS;11.495.687/0001-08;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387040;5074;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTES CLAROS;11.495.687/0001-08;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1000000,0;1000000,0;;1000000,0;;
9387041;5075;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTES CLAROS;11.495.687/0001-08;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;260022,0;260022,0;;260022,0;;
9387042;5076;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTES CLAROS;11.495.687/0001-08;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;739978,0;739978,0;;739978,0;;
9387043;5078;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MONTEZUMA;11.267.314/0001-71;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;250000,0;250000,0;;250000,0;;
9387044;5080;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MORADA NOVA DE MINAS;12.476.788/0001-96;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387045;5081;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MORRO DA GARCA;14.803.378/0001-38;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9387046;5082;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MUNHOZ;11.762.976/0001-18;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;161684,0;161684,0;;161684,0;;
9387047;5083;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MURIAE;11.273.981/0001-67;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;429870,0;429870,0;;429870,0;;
9387048;5273;2023-05-31;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MURIAE;11.273.981/0001-67;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1500000,0;1500000,0;;1500000,0;;
9387049;5106;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MURIAE;11.273.981/0001-67;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9387050;5107;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE NANUQUE;11.385.745/0001-32;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387051;5109;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE NANUQUE;11.385.745/0001-32;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9387052;5110;2023-05-30;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE NAQUE;21.650.849/0001-80;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
